filepath,label
data/train\angry\aug_0_2997.jpeg,angry
data/train\angry\aug_0_2999.jpeg,angry
data/train\angry\aug_0_300.jpeg,angry
data/train\angry\aug_0_3002.jpeg,angry
data/train\angry\aug_0_3004.jpeg,angry
data/train\angry\aug_0_3007.jpeg,angry
data/train\angry\aug_0_3008.jpeg,angry
data/train\angry\aug_0_3009.jpeg,angry
data/train\angry\aug_0_3010.jpeg,angry
data/train\angry\aug_0_3014.jpeg,angry
data/train\angry\aug_0_3015.jpeg,angry
data/train\angry\aug_0_3021.jpeg,angry
data/train\angry\aug_0_3023.jpeg,angry
data/train\angry\aug_0_3029.jpeg,angry
data/train\angry\aug_0_303.jpeg,angry
data/train\angry\aug_0_3036.jpeg,angry
data/train\angry\aug_0_3045.jpeg,angry
data/train\angry\aug_0_3046.jpeg,angry
data/train\angry\aug_0_3047.jpeg,angry
data/train\angry\aug_0_3048.jpeg,angry
data/train\angry\aug_0_3049.jpeg,angry
data/train\angry\aug_0_3053.jpeg,angry
data/train\angry\aug_0_3056.jpeg,angry
data/train\angry\aug_0_306.jpeg,angry
data/train\angry\aug_0_3060.jpeg,angry
data/train\angry\aug_0_3063.jpeg,angry
data/train\angry\aug_0_3069.jpeg,angry
data/train\angry\aug_0_3070.jpeg,angry
data/train\angry\aug_0_3075.jpeg,angry
data/train\angry\aug_0_3076.jpeg,angry
data/train\angry\aug_0_3077.jpeg,angry
data/train\angry\aug_0_3079.jpeg,angry
data/train\angry\aug_0_308.jpeg,angry
data/train\angry\aug_0_3080.jpeg,angry
data/train\angry\aug_0_3084.jpeg,angry
data/train\angry\aug_0_3087.jpeg,angry
data/train\angry\aug_0_3090.jpeg,angry
data/train\angry\aug_0_3106.jpeg,angry
data/train\angry\aug_0_311.jpeg,angry
data/train\angry\aug_0_3116.jpeg,angry
data/train\angry\aug_0_3118.jpeg,angry
data/train\angry\aug_0_3120.jpeg,angry
data/train\angry\aug_0_3123.jpeg,angry
data/train\angry\aug_0_3126.jpeg,angry
data/train\angry\aug_0_3128.jpeg,angry
data/train\angry\aug_0_313.jpeg,angry
data/train\angry\aug_0_3130.jpeg,angry
data/train\angry\aug_0_3131.jpeg,angry
data/train\angry\aug_0_3134.jpeg,angry
data/train\angry\aug_0_3135.jpeg,angry
data/train\angry\aug_0_3137.jpeg,angry
data/train\angry\aug_0_3139.jpeg,angry
data/train\angry\aug_0_3145.jpeg,angry
data/train\angry\aug_0_3150.jpeg,angry
data/train\angry\aug_0_3156.jpeg,angry
data/train\angry\aug_0_3158.jpeg,angry
data/train\angry\aug_0_3159.jpeg,angry
data/train\angry\aug_0_3163.jpeg,angry
data/train\angry\aug_0_3165.jpeg,angry
data/train\angry\aug_0_3169.jpeg,angry
data/train\angry\aug_0_3175.jpeg,angry
data/train\angry\aug_0_3179.jpeg,angry
data/train\angry\aug_0_3180.jpeg,angry
data/train\angry\aug_0_3190.jpeg,angry
data/train\angry\aug_0_3196.jpeg,angry
data/train\angry\aug_0_3197.jpeg,angry
data/train\angry\aug_0_320.jpeg,angry
data/train\angry\aug_0_3201.jpeg,angry
data/train\angry\aug_0_3205.jpeg,angry
data/train\angry\aug_0_3209.jpeg,angry
data/train\angry\aug_0_3214.jpeg,angry
data/train\angry\aug_0_3215.jpeg,angry
data/train\angry\aug_0_3216.jpeg,angry
data/train\angry\aug_0_3217.jpeg,angry
data/train\angry\aug_0_3221.jpeg,angry
data/train\angry\aug_0_3224.jpeg,angry
data/train\angry\aug_0_3228.jpeg,angry
data/train\angry\aug_0_3230.jpeg,angry
data/train\angry\aug_0_3238.jpeg,angry
data/train\angry\aug_0_3245.jpeg,angry
data/train\angry\aug_0_3246.jpeg,angry
data/train\angry\aug_0_3252.jpeg,angry
data/train\angry\aug_0_3260.jpeg,angry
data/train\angry\aug_0_3261.jpeg,angry
data/train\angry\aug_0_3263.jpeg,angry
data/train\angry\aug_0_3267.jpeg,angry
data/train\angry\aug_0_3274.jpeg,angry
data/train\angry\aug_0_3277.jpeg,angry
data/train\angry\aug_0_3283.jpeg,angry
data/train\angry\aug_0_3291.jpeg,angry
data/train\angry\aug_0_33.jpeg,angry
data/train\angry\aug_0_3303.jpeg,angry
data/train\angry\aug_0_3306.jpeg,angry
data/train\angry\aug_0_331.jpeg,angry
data/train\angry\aug_0_3311.jpeg,angry
data/train\angry\aug_0_3313.jpeg,angry
data/train\angry\aug_0_3314.jpeg,angry
data/train\angry\aug_0_3315.jpeg,angry
data/train\angry\aug_0_3326.jpeg,angry
data/train\angry\aug_0_3328.jpeg,angry
data/train\angry\aug_0_3336.jpeg,angry
data/train\angry\aug_0_3337.jpeg,angry
data/train\angry\aug_0_3340.jpeg,angry
data/train\angry\aug_0_3343.jpeg,angry
data/train\angry\aug_0_3346.jpeg,angry
data/train\angry\aug_0_3350.jpeg,angry
data/train\angry\aug_0_3367.jpeg,angry
data/train\angry\aug_0_3368.jpeg,angry
data/train\angry\aug_0_3374.jpeg,angry
data/train\angry\aug_0_3375.jpeg,angry
data/train\angry\aug_0_3376.jpeg,angry
data/train\angry\aug_0_338.jpeg,angry
data/train\angry\aug_0_3381.jpeg,angry
data/train\angry\aug_0_3382.jpeg,angry
data/train\angry\aug_0_3392.jpeg,angry
data/train\angry\aug_0_3393.jpeg,angry
data/train\angry\aug_0_3394.jpeg,angry
data/train\angry\aug_0_3403.jpeg,angry
data/train\angry\aug_0_3404.jpeg,angry
data/train\angry\aug_0_3405.jpeg,angry
data/train\angry\aug_0_3408.jpeg,angry
data/train\angry\aug_0_3417.jpeg,angry
data/train\angry\aug_0_3419.jpeg,angry
data/train\angry\aug_0_342.jpeg,angry
data/train\angry\aug_0_3427.jpeg,angry
data/train\angry\aug_0_3430.jpeg,angry
data/train\angry\aug_0_3437.jpeg,angry
data/train\angry\aug_0_3443.jpeg,angry
data/train\angry\aug_0_3445.jpeg,angry
data/train\angry\aug_0_3448.jpeg,angry
data/train\angry\aug_0_345.jpeg,angry
data/train\angry\aug_0_3451.jpeg,angry
data/train\angry\aug_0_3452.jpeg,angry
data/train\angry\aug_0_3453.jpeg,angry
data/train\angry\aug_0_3456.jpeg,angry
data/train\angry\aug_0_3458.jpeg,angry
data/train\angry\aug_0_3463.jpeg,angry
data/train\angry\aug_0_3468.jpeg,angry
data/train\angry\aug_0_3479.jpeg,angry
data/train\angry\aug_0_3480.jpeg,angry
data/train\angry\aug_0_3482.jpeg,angry
data/train\angry\aug_0_3485.jpeg,angry
data/train\angry\aug_0_3486.jpeg,angry
data/train\angry\aug_0_3488.jpeg,angry
data/train\angry\aug_0_349.jpeg,angry
data/train\angry\aug_0_3505.jpeg,angry
data/train\angry\aug_0_3509.jpeg,angry
data/train\angry\aug_0_3513.jpeg,angry
data/train\angry\aug_0_3525.jpeg,angry
data/train\angry\aug_0_3529.jpeg,angry
data/train\angry\aug_0_3533.jpeg,angry
data/train\angry\aug_0_3543.jpeg,angry
data/train\angry\aug_0_3548.jpeg,angry
data/train\angry\aug_0_3551.jpeg,angry
data/train\angry\aug_0_3553.jpeg,angry
data/train\angry\aug_0_3554.jpeg,angry
data/train\angry\aug_0_3557.jpeg,angry
data/train\angry\aug_0_356.jpeg,angry
data/train\angry\aug_0_3560.jpeg,angry
data/train\angry\aug_0_3562.jpeg,angry
data/train\angry\aug_0_3563.jpeg,angry
data/train\angry\aug_0_3569.jpeg,angry
data/train\angry\aug_0_357.jpeg,angry
data/train\angry\aug_0_3574.jpeg,angry
data/train\angry\aug_0_3578.jpeg,angry
data/train\angry\aug_0_3587.jpeg,angry
data/train\angry\aug_0_3598.jpeg,angry
data/train\angry\aug_0_3601.jpeg,angry
data/train\angry\aug_0_3603.jpeg,angry
data/train\angry\aug_0_3605.jpeg,angry
data/train\angry\aug_0_3606.jpeg,angry
data/train\angry\aug_0_3613.jpeg,angry
data/train\angry\aug_0_3617.jpeg,angry
data/train\angry\aug_0_362.jpeg,angry
data/train\angry\aug_0_3624.jpeg,angry
data/train\angry\aug_0_3627.jpeg,angry
data/train\angry\aug_0_3628.jpeg,angry
data/train\angry\aug_0_3636.jpeg,angry
data/train\angry\aug_0_3638.jpeg,angry
data/train\angry\aug_0_3641.jpeg,angry
data/train\angry\aug_0_3643.jpeg,angry
data/train\angry\aug_0_3654.jpeg,angry
data/train\angry\aug_0_3663.jpeg,angry
data/train\angry\aug_0_3668.jpeg,angry
data/train\angry\aug_0_3674.jpeg,angry
data/train\angry\aug_0_3684.jpeg,angry
data/train\angry\aug_0_3686.jpeg,angry
data/train\angry\aug_0_3689.jpeg,angry
data/train\angry\aug_0_3690.jpeg,angry
data/train\angry\aug_0_3697.jpeg,angry
data/train\angry\aug_0_37.jpeg,angry
data/train\angry\aug_0_370.jpeg,angry
data/train\angry\aug_0_3701.jpeg,angry
data/train\angry\aug_0_3702.jpeg,angry
data/train\angry\aug_0_3705.jpeg,angry
data/train\angry\aug_0_3709.jpeg,angry
data/train\angry\aug_0_3711.jpeg,angry
data/train\angry\aug_0_3712.jpeg,angry
data/train\angry\aug_0_3716.jpeg,angry
data/train\angry\aug_0_372.jpeg,angry
data/train\angry\aug_0_3727.jpeg,angry
data/train\angry\aug_0_3734.jpeg,angry
data/train\angry\aug_0_3737.jpeg,angry
data/train\angry\aug_0_3738.jpeg,angry
data/train\angry\aug_0_3739.jpeg,angry
data/train\angry\aug_0_3745.jpeg,angry
data/train\angry\aug_0_3746.jpeg,angry
data/train\angry\aug_0_3752.jpeg,angry
data/train\angry\aug_0_3761.jpeg,angry
data/train\angry\aug_0_3763.jpeg,angry
data/train\angry\aug_0_3764.jpeg,angry
data/train\angry\aug_0_3771.jpeg,angry
data/train\angry\aug_0_3776.jpeg,angry
data/train\angry\aug_0_3778.jpeg,angry
data/train\angry\aug_0_378.jpeg,angry
data/train\angry\aug_0_3780.jpeg,angry
data/train\angry\aug_0_3784.jpeg,angry
data/train\angry\aug_0_3788.jpeg,angry
data/train\angry\aug_0_379.jpeg,angry
data/train\angry\aug_0_3793.jpeg,angry
data/train\angry\aug_0_3795.jpeg,angry
data/train\angry\aug_0_38.jpeg,angry
data/train\angry\aug_0_3801.jpeg,angry
data/train\angry\aug_0_3802.jpeg,angry
data/train\angry\aug_0_3804.jpeg,angry
data/train\angry\aug_0_3814.jpeg,angry
data/train\angry\aug_0_3818.jpeg,angry
data/train\angry\aug_0_382.jpeg,angry
data/train\angry\aug_0_3826.jpeg,angry
data/train\angry\aug_0_3830.jpeg,angry
data/train\angry\aug_0_3832.jpeg,angry
data/train\angry\aug_0_3834.jpeg,angry
data/train\angry\aug_0_3838.jpeg,angry
data/train\angry\aug_0_3845.jpeg,angry
data/train\angry\aug_0_3846.jpeg,angry
data/train\angry\aug_0_3851.jpeg,angry
data/train\angry\aug_0_3852.jpeg,angry
data/train\angry\aug_0_3855.jpeg,angry
data/train\angry\aug_0_3857.jpeg,angry
data/train\angry\aug_0_3858.jpeg,angry
data/train\angry\aug_0_3863.jpeg,angry
data/train\angry\aug_0_3865.jpeg,angry
data/train\angry\aug_0_3871.jpeg,angry
data/train\angry\aug_0_3874.jpeg,angry
data/train\angry\aug_0_3878.jpeg,angry
data/train\angry\aug_0_3881.jpeg,angry
data/train\angry\aug_0_3884.jpeg,angry
data/train\angry\aug_0_3886.jpeg,angry
data/train\angry\aug_0_3889.jpeg,angry
data/train\angry\aug_0_3890.jpeg,angry
data/train\angry\aug_0_3891.jpeg,angry
data/train\angry\aug_0_3893.jpeg,angry
data/train\angry\aug_0_3897.jpeg,angry
data/train\angry\aug_0_3898.jpeg,angry
data/train\angry\aug_0_39.jpeg,angry
data/train\angry\aug_0_390.jpeg,angry
data/train\angry\aug_0_3903.jpeg,angry
data/train\angry\aug_0_3904.jpeg,angry
data/train\angry\aug_0_3906.jpeg,angry
data/train\angry\aug_0_3912.jpeg,angry
data/train\angry\aug_0_3919.jpeg,angry
data/train\angry\aug_0_392.jpeg,angry
data/train\angry\aug_0_3920.jpeg,angry
data/train\angry\aug_0_3930.jpeg,angry
data/train\angry\aug_0_3931.jpeg,angry
data/train\angry\aug_0_3933.jpeg,angry
data/train\angry\aug_0_3936.jpeg,angry
data/train\angry\aug_0_3937.jpeg,angry
data/train\angry\aug_0_3938.jpeg,angry
data/train\angry\aug_0_3941.jpeg,angry
data/train\angry\aug_0_3944.jpeg,angry
data/train\angry\aug_0_3948.jpeg,angry
data/train\angry\aug_0_3953.jpeg,angry
data/train\angry\aug_0_3961.jpeg,angry
data/train\angry\aug_0_3963.jpeg,angry
data/train\angry\aug_0_397.jpeg,angry
data/train\angry\aug_0_3975.jpeg,angry
data/train\angry\aug_0_3978.jpeg,angry
data/train\angry\aug_0_3979.jpeg,angry
data/train\angry\aug_0_3985.jpeg,angry
data/train\angry\aug_0_3986.jpeg,angry
data/train\angry\aug_0_3987.jpeg,angry
data/train\angry\aug_0_3988.jpeg,angry
data/train\angry\aug_0_3992.jpeg,angry
data/train\angry\aug_0_3993.jpeg,angry
data/train\angry\aug_0_3994.jpeg,angry
data/train\angry\aug_0_3998.jpeg,angry
data/train\angry\aug_0_4.jpeg,angry
data/train\angry\aug_0_400.jpeg,angry
data/train\angry\aug_0_4001.jpeg,angry
data/train\angry\aug_0_4003.jpeg,angry
data/train\angry\aug_0_4008.jpeg,angry
data/train\angry\aug_0_4014.jpeg,angry
data/train\angry\aug_0_4024.jpeg,angry
data/train\angry\aug_0_4030.jpeg,angry
data/train\angry\aug_0_4031.jpeg,angry
data/train\angry\aug_0_4034.jpeg,angry
data/train\angry\aug_0_4038.jpeg,angry
data/train\angry\aug_0_4039.jpeg,angry
data/train\angry\aug_0_4048.jpeg,angry
data/train\angry\aug_0_4053.jpeg,angry
data/train\angry\aug_0_4056.jpeg,angry
data/train\angry\aug_0_4058.jpeg,angry
data/train\angry\aug_0_4066.jpeg,angry
data/train\angry\aug_0_4069.jpeg,angry
data/train\angry\aug_0_407.jpeg,angry
data/train\angry\aug_0_4071.jpeg,angry
data/train\angry\aug_0_4072.jpeg,angry
data/train\angry\aug_0_4079.jpeg,angry
data/train\angry\aug_0_4082.jpeg,angry
data/train\angry\aug_0_4088.jpeg,angry
data/train\angry\aug_0_4090.jpeg,angry
data/train\angry\aug_0_4095.jpeg,angry
data/train\angry\aug_0_4098.jpeg,angry
data/train\angry\aug_0_41.jpeg,angry
data/train\angry\aug_0_4100.jpeg,angry
data/train\angry\aug_0_4101.jpeg,angry
data/train\angry\aug_0_4114.jpeg,angry
data/train\angry\aug_0_4116.jpeg,angry
data/train\angry\aug_0_412.jpeg,angry
data/train\angry\aug_0_4127.jpeg,angry
data/train\angry\aug_0_4131.jpeg,angry
data/train\angry\aug_0_4133.jpeg,angry
data/train\angry\aug_0_4136.jpeg,angry
data/train\angry\aug_0_4137.jpeg,angry
data/train\angry\aug_0_4139.jpeg,angry
data/train\angry\aug_0_414.jpeg,angry
data/train\angry\aug_0_4144.jpeg,angry
data/train\angry\aug_0_4145.jpeg,angry
data/train\angry\aug_0_4146.jpeg,angry
data/train\angry\aug_0_415.jpeg,angry
data/train\angry\aug_0_4156.jpeg,angry
data/train\angry\aug_0_4159.jpeg,angry
data/train\angry\aug_0_4164.jpeg,angry
data/train\angry\aug_0_4166.jpeg,angry
data/train\angry\aug_0_4167.jpeg,angry
data/train\angry\aug_0_4171.jpeg,angry
data/train\angry\aug_0_4173.jpeg,angry
data/train\angry\aug_0_4175.jpeg,angry
data/train\angry\aug_0_4177.jpeg,angry
data/train\angry\aug_0_418.jpeg,angry
data/train\angry\aug_0_4190.jpeg,angry
data/train\angry\aug_0_4191.jpeg,angry
data/train\angry\aug_0_4194.jpeg,angry
data/train\angry\aug_0_4196.jpeg,angry
data/train\angry\aug_0_4198.jpeg,angry
data/train\angry\aug_0_4199.jpeg,angry
data/train\angry\aug_0_4203.jpeg,angry
data/train\angry\aug_0_4205.jpeg,angry
data/train\angry\aug_0_421.jpeg,angry
data/train\angry\aug_0_4210.jpeg,angry
data/train\angry\aug_0_4211.jpeg,angry
data/train\angry\aug_0_4212.jpeg,angry
data/train\angry\aug_0_4215.jpeg,angry
data/train\angry\aug_0_4216.jpeg,angry
data/train\angry\aug_0_4217.jpeg,angry
data/train\angry\aug_0_4218.jpeg,angry
data/train\angry\aug_0_422.jpeg,angry
data/train\angry\aug_0_4220.jpeg,angry
data/train\angry\aug_0_4221.jpeg,angry
data/train\angry\aug_0_4223.jpeg,angry
data/train\angry\aug_0_4224.jpeg,angry
data/train\angry\aug_0_4226.jpeg,angry
data/train\angry\aug_0_4227.jpeg,angry
data/train\angry\aug_0_4234.jpeg,angry
data/train\angry\aug_0_4235.jpeg,angry
data/train\angry\aug_0_4243.jpeg,angry
data/train\angry\aug_0_4245.jpeg,angry
data/train\angry\aug_0_425.jpeg,angry
data/train\angry\aug_0_4254.jpeg,angry
data/train\angry\aug_0_4258.jpeg,angry
data/train\angry\aug_0_4259.jpeg,angry
data/train\angry\aug_0_426.jpeg,angry
data/train\angry\aug_0_4260.jpeg,angry
data/train\angry\aug_0_4265.jpeg,angry
data/train\angry\aug_0_4268.jpeg,angry
data/train\angry\aug_0_427.jpeg,angry
data/train\angry\aug_0_4271.jpeg,angry
data/train\angry\aug_0_428.jpeg,angry
data/train\angry\aug_0_4282.jpeg,angry
data/train\angry\aug_0_4286.jpeg,angry
data/train\angry\aug_0_4287.jpeg,angry
data/train\angry\aug_0_4290.jpeg,angry
data/train\angry\aug_0_4292.jpeg,angry
data/train\angry\aug_0_4293.jpeg,angry
data/train\angry\aug_0_4296.jpeg,angry
data/train\angry\aug_0_4297.jpeg,angry
data/train\angry\aug_0_4305.jpeg,angry
data/train\angry\aug_0_4307.jpeg,angry
data/train\angry\aug_0_4309.jpeg,angry
data/train\angry\aug_0_4311.jpeg,angry
data/train\angry\aug_0_4319.jpeg,angry
data/train\angry\aug_0_432.jpeg,angry
data/train\angry\aug_0_4321.jpeg,angry
data/train\angry\aug_0_4327.jpeg,angry
data/train\angry\aug_0_433.jpeg,angry
data/train\angry\aug_0_4335.jpeg,angry
data/train\angry\aug_0_434.jpeg,angry
data/train\angry\aug_0_4344.jpeg,angry
data/train\angry\aug_0_4345.jpeg,angry
data/train\angry\aug_0_4347.jpeg,angry
data/train\angry\aug_0_4354.jpeg,angry
data/train\angry\aug_0_4358.jpeg,angry
data/train\angry\aug_0_4370.jpeg,angry
data/train\angry\aug_0_4374.jpeg,angry
data/train\angry\aug_0_4375.jpeg,angry
data/train\angry\aug_0_4376.jpeg,angry
data/train\angry\aug_0_4389.jpeg,angry
data/train\angry\aug_0_4390.jpeg,angry
data/train\angry\aug_0_4393.jpeg,angry
data/train\angry\aug_0_4397.jpeg,angry
data/train\angry\aug_0_4399.jpeg,angry
data/train\angry\aug_0_44.jpeg,angry
data/train\angry\aug_0_4401.jpeg,angry
data/train\angry\aug_0_4402.jpeg,angry
data/train\angry\aug_0_4406.jpeg,angry
data/train\angry\aug_0_4407.jpeg,angry
data/train\angry\aug_0_442.jpeg,angry
data/train\angry\aug_0_4425.jpeg,angry
data/train\angry\aug_0_4427.jpeg,angry
data/train\angry\aug_0_443.jpeg,angry
data/train\angry\aug_0_445.jpeg,angry
data/train\angry\aug_0_4450.jpeg,angry
data/train\angry\aug_0_4452.jpeg,angry
data/train\angry\aug_0_4458.jpeg,angry
data/train\angry\aug_0_4460.jpeg,angry
data/train\angry\aug_0_4469.jpeg,angry
data/train\angry\aug_0_447.jpeg,angry
data/train\angry\aug_0_4472.jpeg,angry
data/train\angry\aug_0_4474.jpeg,angry
data/train\angry\aug_0_4475.jpeg,angry
data/train\angry\aug_0_4481.jpeg,angry
data/train\angry\aug_0_4483.jpeg,angry
data/train\angry\aug_0_4485.jpeg,angry
data/train\angry\aug_0_4488.jpeg,angry
data/train\angry\aug_0_4489.jpeg,angry
data/train\angry\aug_0_4491.jpeg,angry
data/train\angry\aug_0_4494.jpeg,angry
data/train\angry\aug_0_4498.jpeg,angry
data/train\angry\aug_0_45.jpeg,angry
data/train\angry\aug_0_4500.jpeg,angry
data/train\angry\aug_0_4501.jpeg,angry
data/train\angry\aug_0_4505.jpeg,angry
data/train\angry\aug_0_4507.jpeg,angry
data/train\angry\aug_0_4509.jpeg,angry
data/train\angry\aug_0_4510.jpeg,angry
data/train\angry\aug_0_4513.jpeg,angry
data/train\angry\aug_0_4515.jpeg,angry
data/train\angry\aug_0_4517.jpeg,angry
data/train\angry\aug_0_4523.jpeg,angry
data/train\angry\aug_0_4528.jpeg,angry
data/train\angry\aug_0_4534.jpeg,angry
data/train\angry\aug_0_4537.jpeg,angry
data/train\angry\aug_0_4539.jpeg,angry
data/train\angry\aug_0_4542.jpeg,angry
data/train\angry\aug_0_4549.jpeg,angry
data/train\angry\aug_0_4555.jpeg,angry
data/train\angry\aug_0_4556.jpeg,angry
data/train\angry\aug_0_4558.jpeg,angry
data/train\angry\aug_0_456.jpeg,angry
data/train\angry\aug_0_4562.jpeg,angry
data/train\angry\aug_0_4563.jpeg,angry
data/train\angry\aug_0_4565.jpeg,angry
data/train\angry\aug_0_4566.jpeg,angry
data/train\angry\aug_0_4570.jpeg,angry
data/train\angry\aug_0_4571.jpeg,angry
data/train\angry\aug_0_4575.jpeg,angry
data/train\angry\aug_0_4577.jpeg,angry
data/train\angry\aug_0_4578.jpeg,angry
data/train\angry\aug_0_4579.jpeg,angry
data/train\angry\aug_0_4583.jpeg,angry
data/train\angry\aug_0_4585.jpeg,angry
data/train\angry\aug_0_4586.jpeg,angry
data/train\angry\aug_0_4587.jpeg,angry
data/train\angry\aug_0_4588.jpeg,angry
data/train\angry\aug_0_4589.jpeg,angry
data/train\angry\aug_0_4593.jpeg,angry
data/train\angry\aug_0_4595.jpeg,angry
data/train\angry\aug_0_4596.jpeg,angry
data/train\angry\aug_0_4597.jpeg,angry
data/train\angry\aug_0_4602.jpeg,angry
data/train\angry\aug_0_4603.jpeg,angry
data/train\angry\aug_0_4609.jpeg,angry
data/train\angry\aug_0_461.jpeg,angry
data/train\angry\aug_0_4611.jpeg,angry
data/train\angry\aug_0_4616.jpeg,angry
data/train\angry\aug_0_4617.jpeg,angry
data/train\angry\aug_0_4618.jpeg,angry
data/train\angry\aug_0_4621.jpeg,angry
data/train\angry\aug_0_4622.jpeg,angry
data/train\angry\aug_0_463.jpeg,angry
data/train\angry\aug_0_4632.jpeg,angry
data/train\angry\aug_0_4635.jpeg,angry
data/train\angry\aug_0_4638.jpeg,angry
data/train\angry\aug_0_464.jpeg,angry
data/train\angry\aug_0_4640.jpeg,angry
data/train\angry\aug_0_4645.jpeg,angry
data/train\angry\aug_0_4647.jpeg,angry
data/train\angry\aug_0_465.jpeg,angry
data/train\angry\aug_0_4650.jpeg,angry
data/train\angry\aug_0_4655.jpeg,angry
data/train\angry\aug_0_4656.jpeg,angry
data/train\angry\aug_0_4658.jpeg,angry
data/train\angry\aug_0_466.jpeg,angry
data/train\angry\aug_0_4661.jpeg,angry
data/train\angry\aug_0_4666.jpeg,angry
data/train\angry\aug_0_4669.jpeg,angry
data/train\angry\aug_0_467.jpeg,angry
data/train\angry\aug_0_4674.jpeg,angry
data/train\angry\aug_0_4678.jpeg,angry
data/train\angry\aug_0_4680.jpeg,angry
data/train\angry\aug_0_4684.jpeg,angry
data/train\angry\aug_0_4688.jpeg,angry
data/train\angry\aug_0_4699.jpeg,angry
data/train\angry\aug_0_4704.jpeg,angry
data/train\angry\aug_0_4713.jpeg,angry
data/train\angry\aug_0_4715.jpeg,angry
data/train\angry\aug_0_4717.jpeg,angry
data/train\angry\aug_0_4720.jpeg,angry
data/train\angry\aug_0_4722.jpeg,angry
data/train\angry\aug_0_4726.jpeg,angry
data/train\angry\aug_0_4729.jpeg,angry
data/train\angry\aug_0_4730.jpeg,angry
data/train\angry\aug_0_4734.jpeg,angry
data/train\angry\aug_0_4736.jpeg,angry
data/train\angry\aug_0_4740.jpeg,angry
data/train\angry\aug_0_4742.jpeg,angry
data/train\angry\aug_0_4745.jpeg,angry
data/train\angry\aug_0_4751.jpeg,angry
data/train\angry\aug_0_4759.jpeg,angry
data/train\angry\aug_0_4760.jpeg,angry
data/train\angry\aug_0_4762.jpeg,angry
data/train\angry\aug_0_4767.jpeg,angry
data/train\angry\aug_0_477.jpeg,angry
data/train\angry\aug_0_4780.jpeg,angry
data/train\angry\aug_0_4787.jpeg,angry
data/train\angry\aug_0_4788.jpeg,angry
data/train\angry\aug_0_4792.jpeg,angry
data/train\angry\aug_0_4796.jpeg,angry
data/train\angry\aug_0_4797.jpeg,angry
data/train\angry\aug_0_4798.jpeg,angry
data/train\angry\aug_0_480.jpeg,angry
data/train\angry\aug_0_4801.jpeg,angry
data/train\angry\aug_0_4802.jpeg,angry
data/train\angry\aug_0_4805.jpeg,angry
data/train\angry\aug_0_4806.jpeg,angry
data/train\angry\aug_0_4817.jpeg,angry
